hardness_mgL,conductivity_uScm
44.3508,199.0
44.3508,202.0
23.24739,86.0
31.56985,74.0
8.55382,84.0
8.55382,86.0
77.01400000000001,220.0
77.01400000000001,203.0
554.039,5300.0
554.039,5050.0
58.8604,185.0
58.8604,173.0
33.6399,76.0
33.6399,92.0
59.2018,162.0
59.2018,163.0
30.271,158.0
30.271,153.0
25.42461,85.0
61.391799999999996,192.0
61.391799999999996,168.0
80.0014,196.0
80.0014,193.0
77.9948,220.0
77.9948,202.0
25.40627,100.0
22.73178,89.0
26.51805,93.0
17.5625,64.0
17.5625,104.0
172.64499999999998,406.0
172.64499999999998,400.0
35.7734,127.0
35.7734,125.0
24.878300000000003,74.0
27.98162,89.0
3.28687,37.0
3.28687,30.0
2.53384,33.0
2.53384,29.0
20.6948,65.0
0.68033,28.0
93.0292,313.0
93.0292,315.0
154.2188,339.0
154.2188,346.0
86.2832,262.0
86.2832,260.0
29.7364,119.0
29.7364,102.0
114.338,308.0
114.338,298.0
30.045860000000005,98.0
13.910580000000001,76.0
13.910580000000001,86.0
25.477169999999997,89.0
23.540889999999997,76.0
57.2214,195.0
57.2214,187.0
41.879999999999995,195.0
41.879999999999995,187.0
47.64110000000001,152.0
47.64110000000001,148.0
19.2973,65.0
32.641099999999994,140.0
32.641099999999994,130.0
35.913399999999996,105.0
35.913399999999996,107.0
28.1113,69.0
65.8692,440.0
65.8692,377.0
19.7836,63.0
0.33206,25.0
101.85300000000001,260.0
101.85300000000001,257.0
20.944499999999998,62.0
23.53565,84.0
82.6032,193.0
82.6032,191.0
7.3360199999999995,25.0
7.3360199999999995,22.0
31.72278,95.0
75.4454,185.0
75.4454,182.0
0.7552399999999999,79.0
14.254999999999999,86.0
14.254999999999999,90.0
46.4884,159.0
46.4884,161.0
58.0188,151.0
58.0188,161.0
0.6316999999999999,40.0
136.68,56.0
136.68,564.0
177.377,739.0
177.377,700.0
22.7055,95.0
37.5082,148.0
37.5082,136.0
22.2937,90.0
131.817,330.0
131.817,270.0
173.5734,405.0
173.5734,390.0
24.021459999999998,82.0
27.178649999999998,93.0
0.98873,56.0
17.8122,91.0
17.8122,72.0
26.619729999999997,106.0
1.8600599999999998,134.0
114.338,252.0
114.338,245.0
3.57734,26.0
22.0047,122.0
22.0047,110.0
27.65447,80.0
4.44564,32.0
4.44564,34.0
53.541399999999996,218.0
53.541399999999996,197.0
62.522400000000005,2050.0
62.522400000000005,305.0
25.377700000000004,63.0
0.8625700000000001,55.0
1.26471,13.0
7.0503800000000005,59.0
26.1006,73.0
175.363,1450.0
175.363,1340.0
63.648900000000005,240.0
63.648900000000005,227.0
69.2684,277.0
69.2684,224.0
215.094,492.0
215.094,477.0
48.7889,272.0
48.7889,256.0
20.0595,62.0
0.45691,16.0
128.575,292.0
128.575,290.0
25.277,102.0
25.377700000000004,73.0
25.377700000000004,68.0
36.352380000000004,121.0
22.106630000000003,85.0
10.07224,74.0
10.07224,63.0
4.0014199999999995,26.0
38.17568,114.0
34.7967,144.0
34.7967,128.0
1.21346,74.0
210.0026,473.0
21.4439,64.0
0.38199999999999995,33.0
22.780409999999996,99.0
31.04204,100.0
34.827,94.0
34.827,102.0
31.3592,98.0
249.045,556.0
249.045,538.0
58.921,152.0
21.3563,66.0
78.89699999999999,196.0
78.89699999999999,199.0
83.3744,230.0
83.3744,221.0
36.0493,100.0
0.97252,21.0
29.2722,69.0
53.927,240.0
53.927,221.0
31.25187,98.0
0.7626900000000001,27.0
35.18976,111.0
349.932,722.0
20.371010000000002,65.0
0.77276,30.0
21.220399999999998,66.0
21.220399999999998,72.0
47.2072,160.0
47.2072,196.0
13.668,84.0
13.668,80.0
52.6654,166.0
52.6654,157.0
21.8688,69.0
24.3789,68.0
24.3789,58.0
19.7091,66.0
52.0571,200.0
52.0571,156.0
46.3836,160.0
46.3836,155.0
27.0118,131.0
71.7654,158.0
20.7079,64.0
27.4498,67.0
32.39435,99.0
13.53472,68.0
13.53472,84.0
9.02964,72.0
9.02964,59.0
62.5273,230.0
62.5273,206.0
107.0304,327.0
107.0304,324.0
29.97226,95.0
32.592800000000004,73.0
25.377700000000004,65.0
25.9516,100.0
25.9516,93.0
1.4456399999999998,71.0
26.07956,100.0
27.555410000000002,107.0
4.09295,38.0
4.09295,23.0
9.5983,62.0
9.5983,52.0
37.3502,134.0
37.3502,122.0
35.148579999999995,106.0
29.57405,96.0
158.14600000000002,550.0
158.14600000000002,521.0
19.4594,63.0
51.0182,175.0
51.0182,165.0
5.7142800000000005,300.0
5.7142800000000005,26.0
13.668,62.0
13.668,50.0
24.0547,78.0
25.789500000000004,65.0
25.789500000000004,62.0
27.4498,66.0
60.1826,260.0
60.1826,246.0
35.8389,104.0
35.8389,111.0
157.53199999999998,313.0
157.53199999999998,332.0
82.52459999999999,235.0
82.52459999999999,229.0
193.235,427.0
193.235,420.0
26.288899999999998,68.0
26.288899999999998,63.0
72.0724,191.0
72.0724,188.0
63.346000000000004,157.0
63.346000000000004,151.0
51.456199999999995,133.0
51.456199999999995,137.0
78.635,260.0
78.635,228.0
38.209,104.0
38.209,110.0
137.425,293.0
137.425,289.0
39.015739999999994,91.0
68.3924,169.0
68.3924,156.0
23.954,67.0
226.70299999999997,515.0
226.70299999999997,480.0
112.07679999999999,265.0
112.07679999999999,259.0
24.190600000000003,67.0
18.3992,95.0
18.3992,100.0
30.560000000000002,127.0
30.560000000000002,128.0
27.769499999999997,94.0
37.5696,148.0
37.5696,127.0
23.8664,65.0
117.449,1180.0
117.449,926.0
65.098,205.0
65.098,182.0
380.076,800.0
380.076,816.0
21.42851,84.0
49.4152,141.0
49.4152,143.0
27.70695,87.0
40.7281,330.0
40.7281,328.0
137.7394,316.0
137.7394,341.0
19.7836,64.0
27.2877,122.0
27.2877,107.0
83.8386,301.0
83.8386,300.0
99.18,589.0
99.18,564.0
122.529,290.0
122.529,282.0
102.729,275.0
102.729,286.0
19.7353,111.0
19.7353,96.0
32.8908,86.0
133.5952,330.0
133.5952,271.0
25.698459999999997,107.0
83.78620000000001,240.0
83.78620000000001,208.0
24.86782,80.0
8.373380000000001,88.0
8.373380000000001,77.0
162.3238,375.0
162.3238,374.0
0.21597,13.0
33.3288,96.0
33.3288,118.0
0.9387899999999999,13.0
24.339109999999998,98.0
26.153,146.0
26.153,150.0
23.24215,70.0
10.73898,80.0
10.73898,70.0
22.3226,87.0
28.51565,86.0
151.1266,353.0
151.1266,362.0
3.7517199999999997,34.0
3.7517199999999997,17.0
22.183750000000003,88.0
33.990300000000005,500.0
33.990300000000005,447.0
31.392599999999998,102.0
31.392599999999998,130.0
1.11358,47.0
1.57794,27.0
73.4388,172.0
73.4388,188.0
23.876469999999998,98.0
138.5892,279.0
138.5892,277.0
48.841300000000004,160.0
48.841300000000004,173.0
0.42318,15.0
6.0542,68.0
6.0542,62.0
0.46436,14.0
47.6452,140.0
47.6452,238.0
24.40477,89.0
204.97499999999997,423.0
204.97499999999997,414.0
0.6054200000000001,20.0
2.5855,57.0
35.7251,110.0
34.7525,128.0
34.7525,124.0
248.169,575.0
248.169,578.0
62.6272,230.0
62.6272,212.0
237.567,648.0
237.567,656.0
112.8742,265.0
112.8742,252.0
53.0248,131.0
53.0248,138.0
78.3804,168.0
170.25279999999998,382.0
170.25279999999998,376.0
35.2388,124.0
26.1602,112.0
123.581,340.0
33.990300000000005,125.0
20.721,65.0
24.4403,73.0
0.12354000000000001,15.0
26.39582,88.0
11.4469,97.0
11.4469,89.0
32.592800000000004,111.0
32.592800000000004,109.0
58.659000000000006,190.0
58.659000000000006,174.0
0.9400999999999999,140.0
67.6212,173.0
67.6212,175.0
0.28212,30.0
5.48292,71.0
198.974,538.0
198.974,539.0
26.1137,69.0
20.0595,63.0
84.5836,172.0
84.5836,171.0
0.6904,44.0
39.6065,72.0
39.6065,91.0
5.45328,329.0
5.45328,314.0
24.06952,93.0
22.083870000000005,84.0
5.8045,32.0
5.8045,25.0
494.234,1040.0
27.44456,88.0
18.8986,47.0
18.8986,44.0
2.5426,20.0
2.5426,19.0
12.1829,67.0
32.64978,114.0
31.264559999999996,93.0
24.190600000000003,104.0
29.7454,80.0
29.23454,103.0
6.5098,19.0
6.5098,22.0
158.232,383.0
158.232,378.0
28.659,124.0
28.659,128.0
0.56555,29.0
102.08879999999999,233.0
102.08879999999999,230.0
21.308,93.0
21.308,103.0
26.4239,96.0
130.3794,296.0
130.3794,330.0
69.654,745.0
69.654,834.0
0.26591,17.0
68.2704,225.0
68.2704,212.0
31.847140000000003,77.0
15.665600000000001,118.0
15.665600000000001,116.0
98.5136,230.0
98.5136,221.0
3.43759,27.0
3.43759,23.0
50.1684,182.0
50.1684,168.0
31.444180000000003,101.0
85.119,192.0
85.119,181.0
54.7244,158.0
54.7244,159.0
20.1954,64.0
2.4751399999999997,22.0
2.4751399999999997,15.0
25.763710000000003,97.0
16.0512,98.0
16.0512,83.0
58.4306,140.0
58.4306,146.0
118.28,300.0
118.28,277.0
57.9664,130.0
57.9664,162.0
21.51742,82.0
28.739559999999997,102.0
205.851,444.0
53.5152,320.0
53.5152,267.0
32.0189,104.0
91.6628,257.0
91.6628,266.0
20.046400000000002,66.0
11.258600000000001,70.0
11.258600000000001,62.0
0.7626900000000001,24.0
33.3419,112.0
1362.87,13600.0
1362.87,11600.0
25.1018,121.0
0.6316999999999999,35.0
51.0182,243.0
51.0182,234.0
0.87264,65.0
27.58562,85.0
27.8354,75.0
27.647100000000002,118.0
27.647100000000002,104.0
27.949689999999997,91.0
0.38199999999999995,19.0
42.7036,104.0
42.7036,107.0
1.68527,121.0
21.6191,68.0
6.62548,60.0
6.62548,48.0
28.8604,68.0
23.21497,84.0
0.69785,10.0
2.10976,49.0
21.294900000000002,80.0
31.2698,93.0
13.5059,46.0
13.5059,51.0
80.125,245.0
80.125,226.0
175.363,1440.0
175.363,1390.0
1.9524899999999998,153.0
59.2018,116.0
59.2018,137.0
57.2836,156.0
57.2836,167.0
71.6344,284.0
71.6344,267.0
25.8378,100.0
25.8378,95.0
38.5332,134.0
38.5332,140.0
61.8036,190.0
61.8036,177.0
55.986000000000004,175.0
55.986000000000004,179.0
63.7578,151.0
63.7578,150.0
132.0528,316.0
132.0528,343.0
35.4009,112.0
22.131600000000002,68.0
79.30879999999999,330.0
79.30879999999999,312.0
26.9242,142.0
41.0826,97.0
41.0826,98.0
31.208399999999997,403.0
31.208399999999997,399.0
301.48199999999997,614.0
301.48199999999997,623.0
61.725,220.0
61.725,195.0
191.0524,420.0
191.0524,437.0
63.039,161.0
63.039,162.0
48.5998,185.0
48.5998,155.0
9.0244,52.0
9.0244,45.0
36.0886,112.0
0.6628100000000001,33.0
26.2013,66.0
29.0225,68.0
97.604,248.0
97.604,245.0
241.644,432.0
241.644,502.0
60.1302,188.0
60.1302,175.0
30.494500000000002,81.0
23.367,71.0
23.778800000000004,103.0
1.07109,29.0
6.09014,37.0
6.09014,31.0
106.1806,417.0
106.1806,397.0
75.8834,175.0
84.17179999999999,214.0
84.17179999999999,213.0
9.361699999999999,46.0
9.361699999999999,44.0
29.521900000000002,70.0
1.78646,122.0
42.782199999999996,53.0
42.782199999999996,40.0
22.442700000000002,71.0
285.845,576.0
285.845,573.0
29.2722,106.0
29.2722,113.0
0.33206,39.0
29.833,81.0
120.953,52.0
120.953,507.0
77.9948,157.0
77.9948,201.0
76.7594,185.0
76.7594,188.0
67.5426,165.0
67.5426,168.0
34.27766,110.0
31.264559999999996,86.0
132.69299999999998,279.0
132.69299999999998,283.0
23.6167,70.0
36.5839,124.0
36.5839,131.0
21.5839,110.0
21.5839,112.0
33.4033,111.0
0.51561,16.0
33.6137,85.0
33.6137,102.0
26.012999999999998,71.0
41.468199999999996,212.0
41.468199999999996,623.0
22.3682,69.0
28.9349,79.0
32.67778,89.0
55.1886,230.0
55.1886,202.0
26.3634,67.0
22.00282,84.0
73.79820000000001,192.0
73.79820000000001,196.0
195.1966,432.0
195.1966,467.0
31.2526,215.0
31.2526,206.0
24.689999999999998,100.0
166.382,740.0
166.382,705.0
2.17681,37.0
2.17681,33.0
32.628,79.0
32.628,78.0
25.128,65.0
25.128,61.0
19.958799999999997,64.0
25.128,66.0
25.128,63.0
139.308,360.0
139.308,337.0
8.4067,53.0
8.4067,51.0
2.51501,32.0
2.51501,29.0
39.8562,108.0
39.8562,130.0
109.9654,300.0
109.9654,289.0
37.2847,150.0
37.2847,139.0
21.294900000000002,93.0
21.294900000000002,81.0
1.8863400000000001,130.0
35.46484,110.0
19.3718,65.0
3.4551100000000003,73.0
3.4551100000000003,77.0
24.7907,69.0
24.7907,60.0
17.4266,86.0
17.4266,100.0
22.12898,86.0
25.83289,74.0
25.601200000000002,113.0
0.25715,13.0
278.395,620.0
278.395,626.0
24.1161,72.0
46.050399999999996,143.0
46.050399999999996,147.0
33.7889,142.0
33.7889,126.0
28.863100000000003,102.0
27.3911,90.0
41.713800000000006,95.0
41.713800000000006,112.0
21.457410000000003,81.0
20.43323,68.0
33.560159999999996,95.0
24.816570000000002,89.0
79.20400000000001,174.0
79.20400000000001,162.0
24.41967,87.0
15.538700000000002,83.0
15.538700000000002,77.0
97.9708,230.0
97.9708,231.0
21.3825,8.0
21.3825,78.0
1.28706,36.0
51.561800000000005,106.0
51.561800000000005,148.0
1.06364,15.0
74.7004,212.0
74.7004,207.0
0.74779,37.0
26.762099999999997,131.0
25.066760000000002,94.0
0.19099999999999998,28.0
22.5741,71.0
1008.46,9070.0
1008.46,9750.0
19.047600000000003,63.0
128.2418,309.0
128.2418,311.0
28.3127,142.0
28.3127,138.0
33.026700000000005,100.0
33.026700000000005,108.0
62.1892,160.0
62.1892,167.0
1.02115,23.0
30.95092,110.0
80.4394,163.0
80.4394,160.0
0.73158,36.0
77.1712,196.0
77.1712,199.0
128.8632,295.0
128.8632,293.0
186.75099999999998,438.0
186.75099999999998,427.0
65.9216,184.0
65.9216,185.0
54.234,150.0
54.234,159.0
39.282300000000006,177.0
39.282300000000006,161.0
23.778800000000004,78.0
22.530300000000004,85.0
22.530300000000004,93.0
117.9992,252.0
117.9992,249.0
18.7979,86.0
18.7979,76.0
441.23199999999997,1060.0
441.23199999999997,3190.0
29.333599999999997,77.0
28.739559999999997,104.0
12.8575,105.0
12.8575,113.0
38.3318,152.0
38.3318,144.0
45.6124,103.0
45.6124,113.0
0.33206,20.0
30.4331,72.0
78.4066,168.0
0.8476699999999999,41.0
23.778800000000004,96.0
1.23843,104.0
11.405719999999999,85.0
11.405719999999999,70.0
0.72896,25.0
2.7708500000000003,34.0
2.7708500000000003,30.0
70.8632,182.0
70.8632,179.0
19.36083,85.0
48.1356,102.0
48.1356,101.0
36.071400000000004,83.0
36.071400000000004,89.0
46.436,150.0
182.37099999999998,775.0
182.37099999999998,788.0
20.23298,65.0
63.5032,245.0
63.5032,235.0
143.426,390.0
143.426,376.0
69.3961,163.0
37.4861,110.0
208.962,902.0
208.962,864.0
67.2618,243.0
67.2618,239.0
23.428399999999996,79.0
23.428399999999996,75.0
45.1834,188.0
45.1834,167.0
66.7976,190.0
66.7976,194.0
21.457,62.0
15.14,77.0
15.14,66.0
104.5334,287.0
104.5334,288.0
66.28658,168.0
26.613100000000003,105.0
1.6476100000000002,24.0
1.6476100000000002,19.0
58.36584,150.0
25.68569,80.0
22.1447,68.0
95.0358,219.0
95.0358,291.0
23.0297,69.0
73.8768,180.0
73.8768,186.0
32.9915,128.0
59.7667,206.0
12.44832,97.0
12.44832,91.0
69.86359999999999,144.0
69.86359999999999,145.0
68.4448,162.0
68.4448,161.0
183.99200000000002,630.0
183.99200000000002,705.0
38.4718,102.0
24.7162,85.0
9.841370000000001,33.0
33.24333,93.0
38.1738,80.0
38.1738,76.0
13.4314,87.0
13.4314,72.0
13.86678,32.0
13.86678,35.0
30.844900000000003,128.0
63.4246,175.0
63.4246,167.0
89.937,463.0
89.937,455.0
54.645799999999994,230.0
48.1094,161.0
28.5362,97.0
47.69948,163.0
11.271700000000001,34.0
11.271700000000001,37.0
71.144,204.0
71.144,205.0
24.689999999999998,70.0
23.1173,67.0
28.473980000000005,88.0
4.47495,21.0
128.1894,288.0
128.1894,290.0
40.588100000000004,188.0
40.588100000000004,121.0
26.002029999999998,74.0
30.428269999999998,110.0
586.14,1580.0
586.14,1520.0
45.6124,138.0
594.376,1430.0
130.196,274.0
130.196,298.0
23.6167,68.0
55.907399999999996,217.0
55.907399999999996,214.0
16.1519,75.0
16.1519,71.0
76.7856,188.0
76.7856,193.0
25.7019,104.0
21.43768,68.0
22.309420000000003,75.0
35.7382,106.0
21.3825,95.0
21.3825,89.0
32.71372,102.0
242.299,546.0
242.299,562.0
27.1256,65.0
27.1256,75.0
1758.87,3480.0
1758.87,3460.0
9.71652,27.0
17.387300000000003,120.0
17.387300000000003,108.0
24.2913,84.0
3.4976000000000003,25.0
3.4976000000000003,35.0
44.952780000000004,162.0
33.5392,204.0
33.5392,195.0
38.831199999999995,98.0
38.831199999999995,100.0
231.6258,526.0
231.6258,538.0
88.316,238.0
88.316,242.0
19.2359,90.0
76.6808,200.0
76.6808,210.0
40.2328,142.0
40.2328,131.0
188.55540000000002,380.0
188.55540000000002,437.0
288.99699999999996,860.0
288.99699999999996,870.0
24.939700000000002,73.0
40.3163,143.0
40.3163,145.0
17.7639,66.0
17.7639,64.0
27.861600000000003,67.0
27.861600000000003,71.0
47.259600000000006,110.0
47.259600000000006,99.0
106.4426,236.0
106.4426,235.0
32.8204,74.0
32.8204,87.0
29.907500000000002,75.0
25.6143,84.0
67.93531999999999,150.0
8.79042,61.0
8.79042,57.0
382.09000000000003,800.0
382.09000000000003,826.0
19.6477,79.0
24.203699999999998,81.0
26.3503,76.0
13.269300000000001,370.0
13.269300000000001,40.0
48.083200000000005,156.0
48.083200000000005,175.0
179.874,351.0
179.874,347.0
84.636,220.0
84.636,229.0
36.141,226.0
36.141,133.0
56.79314000000001,140.0
16.9231,110.0
16.9231,113.0
108.3444,253.0
108.3444,252.0
22.3962,69.0
98.6896,256.0
98.6896,271.0
87.9828,223.0
4.10785,37.0
4.10785,34.0
40.6184,108.0
40.6184,117.0
25.9516,74.0
32.90341,98.0
2434.632,2530.0
2434.632,2610.0
25.3646,68.0
92.4864,235.0
92.4864,226.0
25.864,94.0
23.5422,85.0
137.425,284.0
137.425,292.0
162.526,420.0
162.526,418.0
43.0016,144.0
43.0016,142.0
24.0023,104.0
2.63503,26.0
2.63503,22.0
18.35016,50.0
28.0982,118.0
27.39683,95.0
27.436700000000002,108.0
28.845499999999998,82.0
53.077200000000005,190.0
53.077200000000005,175.0
58.37820000000001,121.0
58.37820000000001,136.0
96.2188,266.0
27.024900000000002,82.0
39.2954,100.0
39.2954,101.0
59.3066,168.0
59.3066,164.0
2.73753,300.0
2.73753,286.0
34.5904,98.0
34.5904,92.0
26.1137,88.0
16.2264,49.0
16.2264,48.0
26.35284,85.0
29.68793,86.0
39.92317,112.0
76.6284,241.0
67.1308,158.0
67.1308,160.0
40.87072,120.0
22.7055,63.0
18.7496,45.0
18.7496,55.0
349.056,755.0
349.056,720.0
18.075,62.0
18.075,64.0
25.11007,74.0
241.554,565.0
241.554,572.0
53.1034,131.0
53.1034,133.0
221.1998,440.0
221.1998,457.0
36.57940000000001,90.0
18.66347,47.0
128.6274,321.0
128.6274,343.0
29.34048,86.0
113.6978,231.0
113.6978,243.0
15.9898,59.0
15.9898,55.0
66.3334,240.0
66.3334,217.0
144.564,440.0
144.564,429.0
24.203699999999998,70.0
162.65699999999998,351.0
20.721,63.0
29.684,100.0
20.23208,67.0
4.89592,50.0
4.89592,35.0
9.86372,42.0
9.86372,37.0
67.6736,415.0
25.72736,72.0
303.717,668.0
303.717,665.0
57.6332,190.0
57.6332,188.0
116.2996,258.0
116.2996,254.0
29.684,94.0
23.218,78.0
64.6338,155.0
64.6338,165.0
53.5152,134.0
53.5152,142.0
36.9867,110.0
80.9036,805.0
71.406,280.0
71.406,254.0
212.466,725.0
212.466,718.0
234.06300000000002,476.0
234.06300000000002,482.0
74.2624,271.0
74.2624,278.0
752.4319999999999,2050.0
752.4319999999999,2090.0
31.55413,92.0
127.47059999999999,276.0
127.47059999999999,248.0
26.34539,83.0
23.055899999999998,79.0
24.7031,84.0
148.289,310.0
148.289,302.0
66.2286,245.0
51.0706,126.0
25.171390000000002,79.0
160.774,342.0
160.774,343.0
84.1456,218.0
84.1456,230.0
16.08133,260.0
2.98068,38.0
2.98068,41.0
75.0074,205.0
75.0074,214.0
22.2061,62.0
47.312,249.0
47.312,253.0
25.452199999999998,84.0
160.291,352.0
160.291,365.0
139.791,390.0
139.791,437.0
19.5601,58.0
28.68381,89.0
21.72946,62.0
32.19819,85.0
49.7304,171.0
49.7304,182.0
57.6856,200.0
57.6856,177.0
27.024900000000002,75.0
44.9558,140.0
44.9558,137.0
607.966,2050.0
60.1302,190.0
60.1302,189.0
8.61522,124.0
8.61522,128.0
163.623,505.0
163.623,525.0
24.6155,71.0
28.19186,87.0
78.8184,228.0
78.8184,242.0
2.62496,20.0
2.62496,14.0
153.21179999999998,350.0
153.21179999999998,339.0
213.21099999999998,820.0
213.21099999999998,742.0
43.0016,145.0
43.0016,140.0
7.16868,55.0
7.16868,49.0
85.0216,228.0
85.0216,227.0
24.71186,74.0
37.8979,115.0
81.394,300.0
81.394,292.0
29.684,92.0
35.9748,140.0
28.7507,58.0
28.7507,55.0
32.59722000000001,111.0
80.518,214.0
80.518,206.0
47.6976,165.0
47.6976,162.0
38.45870000000001,111.0
38.45870000000001,109.0
16.6775,43.0
16.6775,40.0
463.1992,960.0
463.1992,983.0
51.43,138.0
51.43,140.0
27.50334,78.0
269.76599999999996,552.0
269.76599999999996,543.0
110.834,260.0
110.834,267.0
72.97460000000001,168.0
72.97460000000001,157.0
26.76775,90.0
216.322,449.0
216.322,452.0
24.1292,74.0
32.054429999999996,87.0
28.711399999999998,70.0
28.711399999999998,67.0
3.22162,23.0
3.22162,18.0
64.03928,161.0
49.00488,165.0
29.62096,80.0
68.5234,189.0
68.5234,185.0
17.8953,55.0
17.8953,57.0
26.11018,80.0
50.212599999999995,175.0
50.212599999999995,172.0
63.8626,213.0
63.8626,203.0
19.401519999999998,59.0
28.360999999999997,65.0
28.360999999999997,74.0
26.06335,74.0
49.1786,168.0
49.1786,155.0
19.8974,69.0
16.3885,69.0
16.3885,75.0
7.3360199999999995,79.0
7.3360199999999995,82.0
43.1154,92.0
43.1154,88.0
24.58971,62.0
154.73539999999997,315.0
154.73539999999997,309.0
131.817,370.0
131.817,326.0
25.90428,71.0
1.78867,460.0
1.78867,419.0
151.56459999999998,360.0
151.56459999999998,353.0
34.99696,89.0
68.7698,215.0
68.7698,188.0
143.22379999999998,319.0
143.22379999999998,332.0
12.00279,44.0
37.776160000000004,108.0
12.07508,62.0
12.07508,58.0
2.1719800000000005,312.0
2.1719800000000005,298.0
35.024300000000004,118.0
35.024300000000004,124.0
104.6644,232.0
104.6644,233.0
22.793100000000003,70.0
22.793100000000003,73.0
55.548,150.0
55.548,141.0
76.43668,205.0
204.23,750.0
204.23,771.0
705.3,3450.0
705.3,3980.0
129.4772,300.0
129.4772,272.0
50.1684,118.0
50.1684,122.0
215.97,446.0
215.97,453.0
32.2907,148.0
32.2907,144.0
38.8836,108.0
142.8382,345.0
142.8382,329.0
23.33245,51.0
50.580200000000005,165.0
71.4584,176.0
548.292,1250.0
548.292,1090.0
24.3789,65.0
33.6047,104.0
4.22656,35.0
4.22656,31.0
91.7152,209.0
91.7152,211.0
160.7028,352.0
215.708,890.0
215.708,805.0
81.7272,187.0
81.7272,199.0
32.27916,100.0
22.497390000000003,72.0
73.66720000000001,166.0
31.419290000000004,79.0
22.2061,66.0
77.2498,155.0
77.2498,190.0
135.3734,326.0
135.3734,331.0
37.7358,139.0
37.7358,131.0
29.1584,80.0
30.41165,110.0
93.572,202.0
93.572,198.0
55.1362,144.0
55.1362,145.0
28.6107,128.0
31.55151,101.0
25.36722,74.0
11.3462,60.0
37.39924,85.0
28.34479,84.0
444.5559999999999,1060.0
75.0074,191.0
75.0074,211.0
75.9358,186.0
75.9358,198.0
5.3488999999999995,17.0
5.3488999999999995,19.0
99.18,191.0
37.6482,116.0
25.409709999999997,49.0
7.19496,30.0
25.811600000000002,46.0
25.811600000000002,60.0
332.37100000000004,1840.0
332.37100000000004,1900.0
99.618,320.0
